ladder_step cycle_step iter_num loss                   e_loss_contrib         f_loss_contrib         reg_loss               rmse_epa               rmse_f_comp            low_rmse_epa           low_rmse_f_comp        mae_f_comp             low_mae_f_comp         nfuncs ncoefs l1_reg_contrib         l2_reg_contrib         smooth_orth            smooth_w1              smooth_w2              smooth_w3             
0           0          0        21.405344088535998     21.35521452577849      0.05012956275749963    0.0                    5.00107121034828       0.6491602231117889     5.1031587545857064     0.6513897493977927     0.4579187003995079     0.46102445156308514    50     266    0.0                    0.0                    0                      0                      0                      0                     
0           0          1        7.057255626916222      6.995876287369057      0.06137933947878909    6.837385403332564e-11  2.685630333985314      0.6912462101318905     2.430178178799309      0.6936278157869825     0.48732210605918835    0.49063712236867224    50     266    6.828764048767643e-11  8.621354564920855e-14  0                      0                      0                      0                     
0           0          2        0.2656734962490623     0.22988752076962207    0.035785973811188775   1.6682513561763144e-09 0.4677212600509566     0.46471840218224386    0.39856012122821605    0.46618779056954823    0.3055948678118348     0.30757383537256855    50     266    1.6520675002047114e-09 1.618385597160292e-11  0                      0                      0                      0                     
0           0          3        0.24025112475454977    0.2146548707705693     0.025596252214025755   1.7699547252229156e-09 0.4680056280311469     0.38842566981691273    0.40358053381960307    0.38966289244578695    0.25912189589309875    0.26080238531842226    50     266    1.7527555693750838e-09 1.7199155847831664e-11 0                      0                      0                      0                     
0           0          4        0.2201189888557834     0.1979126912974597     0.022206295627233242   1.931090542424792e-09  0.44518424399547857    0.36142998253609027    0.40098814003606126    0.36260864113546565    0.245635436285065      0.24724434459898595    50     266    1.9113641898148676e-09 1.972635260992424e-11  0                      0                      0                      0                     
0           0          5        0.18970342742989882    0.1716320176883257     0.01807140748747625    2.2540968825349658e-09 0.4065224463499643     0.3307482052789726     0.3660419208335221     0.3318339105882765     0.21791975620623324    0.21934787661977828    50     266    2.2302203568095426e-09 2.3876525725423274e-11 0                      0                      0                      0                     
0           0          6        0.1515503137372734     0.1380304849183648     0.013519825658502667   3.1604059913222825e-09 0.3301071738075818     0.29495802564209583    0.2629509937143319     0.295905736596532      0.17686784417844426    0.17800376487632721    50     266    3.1214596645668747e-09 3.894632675540767e-11  0                      0                      0                      0                     
0           0          7        0.12659701587773356    0.11540008329330456    0.01119692874850491    3.835924098832077e-09  0.30482649340165546    0.2763107789537969     0.24863461277166754    0.27710775751709416    0.15978162365872345    0.1607660530281633     50     266    3.779073369895576e-09  5.685072893650032e-11  0                      0                      0                      0                     
0           0          8        0.11819561213931412    0.10702207238843107    0.011173535493450936   4.2574321244916914e-09 0.28941853761520786    0.27792233431564856    0.23399920619995318    0.27867775073806017    0.15805097600516355    0.15901022254820965    50     266    4.187774461778233e-09  6.965766271345812e-11  0                      0                      0                      0                     
0           0          9        0.10500447120243153    0.09501952851231958    0.009984937746953004   4.9431589536091456e-09 0.27029736169338464    0.2680700841789512     0.21100079812846448    0.26875212477871085    0.1469151041379798     0.14778865580813358    50     266    4.8521661216335e-09    9.099283197564572e-11  0                      0                      0                      0                     
